date_time,id_site,Tpic,Dir,Etal,Tz,Hm0,Ts1,Ts2,Tc,Tav,Tint,Tp,EPS2,EPS4,Qp,S2,Tref,Tw,Batt,timestamp
2019-01-04 13:55:00,8,4.1700000000,63.1000000000,18.4000000000,3.3900000000,0.6800000000,4.2000000000,3.5300000000,2.8400000000,3.7100000000,4.4900000000,5.0100000000,0.3004680000,0.5413990000,2.6658220000,0.0379340000,24.8500000000,14.1500000000,7.0000000000,2019-01-04 14:00:00
2019-01-04 14:25:00,8,4.0000000000,61.7000000000,19.2000000000,3.4200000000,0.6700000000,4.2900000000,3.5700000000,2.8100000000,3.7700000000,4.5100000000,5.1500000000,0.3165300000,0.5621500000,2.6513850000,0.0367450000,24.8500000000,14.1500000000,7.0000000000,2019-01-04 14:30:00
2019-01-04 14:55:00,8,3.8500000000,60.3000000000,16.1000000000,3.3900000000,0.7500000000,4.2900000000,3.5600000000,2.8200000000,3.7600000000,4.0400000000,5.1800000000,0.3162810000,0.5570360000,2.1856670000,0.0418390000,24.8500000000,14.1500000000,7.0000000000,2019-01-04 15:00:00
2019-01-04 15:25:00,8,4.3500000000,63.1000000000,17.5000000000,3.5100000000,0.8100000000,4.2700000000,3.6500000000,2.9100000000,3.8200000000,4.7200000000,5.0000000000,0.3000370000,0.5534550000,2.7206480000,0.0421750000,24.8500000000,14.1000000000,7.0000000000,2019-01-04 15:30:00
2019-01-04 15:55:00,8,4.1700000000,65.9000000000,20.6000000000,3.3600000000,0.6700000000,4.1900000000,3.5100000000,2.7700000000,3.7000000000,4.3400000000,5.0100000000,0.3171800000,0.5609810000,2.4378560000,0.0380120000,24.8500000000,14.1000000000,7.0000000000,2019-01-04 16:00:00
2019-01-04 16:25:00,8,4.1700000000,67.3000000000,18.4000000000,3.3100000000,0.6600000000,4.1200000000,3.4600000000,2.7600000000,3.6400000000,4.3900000000,4.9100000000,0.3102210000,0.5500940000,2.5489820000,0.0387140000,24.8500000000,13.9500000000,7.0000000000,2019-01-04 16:30:00
2019-01-04 16:55:00,8,4.0000000000,63.1000000000,23.3000000000,3.2800000000,0.5900000000,4.2700000000,3.4600000000,2.7000000000,3.6800000000,4.0600000000,5.2600000000,0.3315460000,0.5697810000,2.2388640000,0.0351830000,24.8500000000,13.9500000000,7.0000000000,2019-01-04 17:00:00
2019-01-04 17:25:00,8,4.0000000000,78.6000000000,21.5000000000,3.1200000000,0.5800000000,4.1600000000,3.2800000000,2.6000000000,3.5000000000,3.5800000000,5.2900000000,0.3291890000,0.5472700000,1.9850920000,0.0380720000,24.8500000000,13.9000000000,7.0000000000,2019-01-04 17:30:00
2019-01-04 17:55:00,8,3.3300000000,60.3000000000,21.0000000000,3.1000000000,0.6400000000,4.0100000000,3.2500000000,2.6300000000,3.4500000000,3.7500000000,4.9600000000,0.3094730000,0.5310460000,2.2505090000,0.0426690000,24.8500000000,13.9000000000,7.0000000000,2019-01-04 18:00:00
2019-01-04 18:25:00,8,3.8500000000,78.6000000000,26.0000000000,3.1700000000,0.6100000000,4.1600000000,3.3200000000,2.6600000000,3.5400000000,3.7500000000,5.2000000000,0.3194230000,0.5419060000,2.1061290000,0.0388000000,24.8500000000,13.8500000000,7.0000000000,2019-01-04 18:30:00
2019-01-04 18:55:00,8,3.5700000000,64.5000000000,19.2000000000,3.2300000000,0.5900000000,4.1300000000,3.3600000000,2.7200000000,3.5600000000,4.2500000000,5.0700000000,0.3044240000,0.5338710000,2.7508560000,0.0363460000,24.8500000000,13.8000000000,7.0000000000,2019-01-04 19:00:00
2019-01-04 19:25:00,8,3.8500000000,80.0000000000,22.8000000000,3.1000000000,0.5200000000,4.1900000000,3.2700000000,2.6000000000,3.5000000000,3.7800000000,5.3800000000,0.3294640000,0.5473710000,2.1771260000,0.0346690000,24.8500000000,13.7500000000,7.0000000000,2019-01-04 19:30:00
2019-01-04 19:55:00,8,3.3300000000,58.9000000000,24.2000000000,3.1000000000,0.4700000000,4.2000000000,3.2400000000,2.6000000000,3.4900000000,3.5500000000,5.4500000000,0.3293150000,0.5372860000,2.0685790000,0.0313350000,24.8500000000,13.8000000000,7.0000000000,2019-01-04 20:00:00
2019-01-04 20:25:00,8,3.4500000000,74.4000000000,23.3000000000,3.0800000000,0.4100000000,4.5900000000,3.2400000000,2.5300000000,3.5800000000,3.6300000000,6.4900000000,0.3637020000,0.5601650000,2.0099200000,0.0277600000,24.8500000000,13.7500000000,7.0000000000,2019-01-04 20:30:00
2019-01-04 20:55:00,8,3.1200000000,70.2000000000,23.7000000000,3.1000000000,0.3700000000,4.7300000000,3.2900000000,2.5400000000,3.6600000000,3.5700000000,6.8000000000,0.3771880000,0.5670920000,1.9106600000,0.0246680000,24.8500000000,13.7000000000,7.0000000000,2019-01-04 21:00:00
